1052985,John,2019-11-24 16:22:00,2956,Pretty sure this thread ran its course some time ago.
1052799,Old Ironmaker,2019-11-20 04:40:00,8243,"Must be a true. An unsigned statement on the internet. ""Emplaced?"" I think soldiers use the word imbedded. If it's 1/2 true, and I have no proof to say otherwise, that's fantastic and something Grapes would do, I truly believe that. No one here doubts his patriotism, I believe nobody.  I think the rest of the public has already forgotten about this entire shoot show by now."
1052801,Old Ironmaker,2019-11-20 04:48:00,8243,"You are right. After years of being paid to argue company policy whether I agreed with it or not I have become rather pessimistic. He is a sincere person to say the least  and I have never doubted his patriotism, never, not many here have I think."
1052802,Terry,2019-11-20 10:42:00,14456,"Or maybe it is true, I googled and saw many of the facts matched before I posted it http://don cherry visit troops christmas 2010 Hockey Night in Canada star Don Cherry signs heavy artillery during a Christmas Day visit to troops stationed at outposts in Kandahar, Afghanistan. STEVE RENNIE/THE CANADIAN PRESS/STEVE RENNIE/THE CANADIAN PRESS Coach's Corner came to Kandahar for Christmas. Hockey commentator Don Cherry helped spread some seasonal cheer to Canadian soldiers at outposts across southern Afghanistan."
1052803,Big Cliff,2019-11-20 12:25:00,6899,"Do/say 100 things right, no one remembers; do/say 1 thing wrong, no one forgets 🤔"
1052804,grimsbylander,2019-11-20 12:59:00,3016,"That's good enough for me Chris. Simon, my apologies. Sometimes we only see things from our own perspective and it's difficult to walk in another's shoes. I can be guilty of that sometimes too. Your perspective is completely valid and in this case, likely even more so. Cheers. "
1052806,HTHM,2019-11-20 13:48:00,4082,I thought of you more as a fisherman than a hunter.....
1052808,SirCranksalot,2019-11-20 14:25:00,3291,"there is some truth in that. Like OI said, I don't think anybody is doubting DC's patriotism or the good work he has done.  I understand that he has done quite a bit apart from those with the troops. But that's not the issue here. Standing up there on TV and spouting off leaves himself very open to criticism.  Can't stand the heat, get out of the kitchen and all that tommyrot. "
1052809,limeyangler,2019-11-20 14:26:00,5204,"WOW! Thank you guys, i feel a whole lot more part of this community again after that. And Chris I appreciate  your input, I was going to reply to your comments about ""political correctness"" but I cannot spend my whole day on here, lol. But now i'm here......You talked about how 'society' these days is too easily offended, i'd have to ask which portions of society you are referring to as I know many members of society that have always been and always will be offended by what Don said. My feelings about political correctness is that it has become weaponized with the end to discredit arguments against change, not just change that needs to happen, but the changes that have already happened in so much as the voices that were not heard before are being heard, and while in the '70s it was more acceptable to be overtly racist it no longer is and the weaponization of 'being politically correct' is another attempt to silence. I hear it all the time, ""you are too easily offended"", ""you snowflake"" etc...etc....I am far from a snowflake, in so much as I don't melt away when the heat is on, I think this thread shows I don't do that, and its not that i'm easily offended, I just am offended when someone is being offensive."
1052611,Whitespinnerbait,2019-11-17 00:44:00,2038,Ding Ding Ding we have a winner....!!!!! 
1052614,Jmeyer,2019-11-17 01:46:00,83,I understand the freedom of expression portion of the charter doesn't protect his job but in court one could make the argument that his section 7 charter right of life was ignored by his dismissal for his comments. Long stretch I know but it may lead to a substantial settlement ...... worked for Omar Khadr.
1052616,irishfield,2019-11-17 01:51:00,26272,And McLean throws Don further under the bus.. what a POS..
1052618,limeyangler,2019-11-17 03:31:00,5204,"It’s not even a long stretch, it’s not even applicable as the legislation pertains to protection from actions of a government. And what actions of government did Omar challenge in the Supreme Court? In summarizing the wrongs committed against Khadr, the Supreme Court said “the interrogation of a youth detained without access to counsel, to elicit statements about serious criminal charges while knowing that the youth had been subjected to sleep deprivation... offends the most basic Canadian standards about the treatment of detained youth suspects.”"
1052619,wkrp,2019-11-17 03:48:00,656,"Don Cherry is and was  a great hockey commentator and i don.t understand why he chose to paint himself with the same ideals as our southern man with the same first name. Lockdown I,m sure"
1052620,SirCranksalot,2019-11-17 03:54:00,3291,"a little topic drift, eh??? "
1052621,Jmeyer,2019-11-17 04:11:00,83,"He didn't have to challenge it the government settled, which is what I suggested cherry to do with sportsnet not the government. As far as the wrongs committed against Khadr I'm sure some of the veterans that fought for this country (not against)  Cherry was defending went through far worse without a 10 million dollar payday. I wonder if Omar bought a poppy?"
1052625,limeyangler,2019-11-17 12:47:00,5204,"Cherry could challenge in court, just not through the avenues you mentioned. Omar Khadr won his case because the Supreme Court seemed the Government to be in breach of laws that protect the freedoms of every Canadian, the very freedoms that people continue to sacrifice their lives for."
1052656,grimsbylander,2019-11-17 19:06:00,3016,How I’d love to see who would stand up for Ron McLean right now if he got fired! Coward.
1052666,grimsbylander,2019-11-17 21:29:00,3016,"Strange that nobody complained for the last 30 years when he visited Belgium, France and countless cenotaphs here in Canada. Or, did tributes to fallen Canadian soldiers on Coaches Corner. Or did Remembrance Day segments every single year during Coaches Corner. So last week he said something that offended the pc crowd a bit and that was enough to undo decades of devotion to Canadian soldiers???  Give me a break...name another Canadian celebrity host that honoured the Canadian military sacrifice 1/10th as much a Don Cherry did. He had EVERY right to go there. That show was HIS and if the networks wanted it to be 100% hockey...they're 30 years too damn late to whine about it now. "
1052670,Sterling,2019-11-18 00:24:00,477,Climbed right over the wall 😂😂
1052674,chris.brock,2019-11-18 02:22:00,4053,"that's rich, I did an actual, real life lol reading that one"
1052683,Toronto_Angler,2019-11-18 14:27:00,698,Glad to be of service
1052684,Terry,2019-11-18 14:34:00,14456,
1052696,misfish,2019-11-18 18:32:00,29133,This is why you stick around . 🤣
1052708,Old Ironmaker,2019-11-18 20:19:00,8243,"Is Art on vacation, wow."
1052709,aplumma,2019-11-18 20:33:00,6896,No so far no one has sent a report that it is going wrong. If people don't report an issue I am inclined to let things run if people are not attacking each other. Art
1052713,cisco,2019-11-18 20:58:00,597,Good man Art. I only wish the NHL Players Ass'n would muster a petition among its members to bring him back. No interviews with Sportsnet  til then.Anyone else can interview them but that outfit. 
1052719,Old Ironmaker,2019-11-18 21:59:00,8243,"There was nothing to complain about Grimsby because he didn't go off script and I'm sure he was paid handsomely to make all these trips. I don't think Mr. Cherry reached into his pocket once during any of those visits. And he was definitely being paid to recognize Remembrance Day while on TV and he did a good job doing it and I enjoyed it. I wonder if Don Cherry ever considered Military service when he was a young man? From Coaches Corner to Omar Kadre now? Talk about a stretch Limey Angler, you surprised me."
1052721,SirCranksalot,2019-11-18 22:17:00,3291,"Correction, OI. It was Jmeyer, not LA, who made that leap. "
1052733,dave524,2019-11-19 00:09:00,4508,""" you people "" was fine in '97 , now you have to say ""everyone "" "
1052734,muskybw,2019-11-19 00:35:00,116,"GRAPES--starting his own podcast with his son TIM, and grandson ! tuesday for a half hour, HE CAN SAY WHAT EVER HE WANTS !!! should be fun."
1052735,Jmeyer,2019-11-19 00:49:00,83,"Guilty I am, sorry fellas I got off track with the charter talk. I'm was never a huge cherry fan but firing a colour commentator for colour in the comments speaks to the sick  political climate these days. The pc crowd is going to far and screeming racist to end a debate is destructive and cowardly."
1052744,chris.brock,2019-11-19 06:26:00,4053,"I don't buy that OI. I'm not going to search through videos, but I can remember Cherry getting choked up a few times over the years when he's commemorating a soldier or veteran. I've watched coaches corner forever, I think it's genuine, from the heart, it's a topic he's passionate about, and rightfully so.  my take on this- ""you people"" referred to people who are new to Canada. New Canadians are from all continents, hundreds of different countries, and have every possible skin colour, white, purple, whatever. I don't think there's anything wrong with Don asking them to show some respect and appreciation for the older generations of new Canadians and Indigenous people who DIED, GAVE THEIR LIVES in war, so now we can all enjoy this great country. I find it sad that Cherry who stood up for a lot great causes, and was a proud Canadian, will now go down in shame because of political climate crap.   "
1052754,SirCranksalot,2019-11-19 14:28:00,3291, So where did he get the idea that fewer immigrants wear poppies than those born here?   Re: Don Cherry - I’m at a Costco In St Johns. It’s whiter than a snow bank. Hundreds here but I’ve only counted 7 poppies so far. The problem isn’t “you people”. It’s “we people.” #remberanceday PS you can buy poppies here. Even in bulk.
1052534,limeyangler,2019-11-15 20:20:00,5204,Sorry Sterling.
1052535,Sterling,2019-11-15 20:21:00,477,No worries brother.
1052536,BillM,2019-11-15 20:23:00,17367,"I think we've all said our peace, I'd suggest an admin just lock this thread and we can go back to talking about heated guides and when we can start icefishing"
1052537,Old Ironmaker,2019-11-15 20:31:00,8243,That shack is going for about 800K in T.O. Balance deleted. I was taking unwarranted shots at you. Not necessary. Bill might be right.
1052542,misfish,2019-11-15 21:55:00,29133,Elvis is alive and well. He is sharing a place with Bruce Lee.  I wouldn't bet the farm on that Pete.
1052544,SirCranksalot,2019-11-15 22:05:00,3291,Don is a very popular guy. I bet his new book-----The Wrath of Grapes(The Don Cherry Story) will be a bestseller.
1052546,ckewley,2019-11-15 22:37:00,699,Funny how 2 guy's on opposite sides of the spectrum can carry a conversation back then with nobody getting their nose outa wack
1052547,Jmeyer,2019-11-15 22:43:00,83,"I'm not surprised by his firing we all knew who he was singling out with his comments and how the pc Twitter warriors would react. The problem Is the hypocrisy on the left, when Prime ministers  gets caught in blackface they acknowledge it was wrong but all is forgiven  with conversation and apologies... after all he's one of us he's a champion of diversity but if your clearly conservative the punishment has to be immediate exile. Our pm was also accused of groping women but never suffered a consequence like Patrick Brown did, this double standard is very dangerous. If your a moderate or even slightly to the right there's a real danger of this happening to you. Extremely dangerous road we are on if my charter rights are judged by the Twitter mob."
1052555,SirCranksalot,2019-11-16 03:46:00,3291,
1052562,limeyangler,2019-11-16 15:17:00,5204,"WOW, talk about the 'white' elephant in the room. Two white guys on the opposite side of the spectrum. And as for nobody getting their nose outta whack? Black people's noses back then were just ""outa wack"" in response to racism as it is to this day."
1052565,cisco,2019-11-16 16:59:00,597,He was interviewed and said he should have used the word 'everyone' instead.
1052566,cisco,2019-11-16 17:06:00,597,So if anyone in a workplace says what he said they should be fired without getting the opportunity to explain themselves to HR? I hope he goes after them in court. He'd win. He has always supported veterans and heroes of all backgrounds evenly from what I recall. This is how a patriot is treated. Bad show. Mac Clean abandoned his bread and butter and i hope he gets sidelined when the new crew is selected.
1052571,misfish,2019-11-16 17:49:00,29133,"I am one that goes to the supervisor and say, can you get your people to operate the machines the way they are suppose to. My supervisor even says, my people , as he is addressing to his team of maintenance guys.  "
1052573,grimsbylander,2019-11-16 18:24:00,3016,You people and your heated guides! meh! lol
1052575,BillM,2019-11-16 18:26:00,17367,I'm offended.
1052576,SirCranksalot,2019-11-16 18:31:00,3291,"Agreed---right or wrong, everyone seems to have an entrenched position so it's pointless to fling more arguments back and forth. Pull the plug, mods"
1052577,Sterling,2019-11-16 18:42:00,477,"Here in North Bay we say ""there are three things you don't talk about: politics, religion, and netting on Lake nipissing"". Bringing up any of those topics is pointless because as you correctly pointed out, most people are completely entrenched with their opinion and will never be swayed. Never been so true as it is with US politics right now. And I think the most interesting part is the psychology of it all. How can an entire country be split somewhat evenly with both sides being polar opposites on every issue? It's fascinating. "
1052579,misfish,2019-11-16 18:52:00,29133,"Yes, do I tie more hot pink, or more green or white roe bags for Sundays fish. Dime size or big loony ones ? Got a dozen of each, good to go. What say SCL ?"
1052581,misfish,2019-11-16 18:58:00,29133,Now you will piss Art off and this thread will be locked down.  You crossed the border on that comment. 🤣
1052588,Flippin-Jig,2019-11-16 19:25:00,29,Sportsnet aired Coaches Corner 3 times that night if I am not mistaken.   I do not know anything about the production but let's say the first airing is live.   Then why did they air it 2 more times that evening if they had a problem with it?  I don't find what Grapes said to be offensive but should the folks at Sportsnet not be held to the same standard that they holding Grapes to?
1052590,DRIFTER_016,2019-11-16 19:56:00,10439,
1052591,DRIFTER_016,2019-11-16 19:59:00,10439,https://www.thepostmillennial.com/the-don-cherry-jess-allen-double-standard-is-awakening-canadas-silent-majority/?fbclid=IwAR1GQfFTcG9MxlwFrA1Kt13fiO7GkBBXRuuhyF0cKjY2053aHIbsJZqXuqo
1052606,limeyangler,2019-11-16 23:10:00,5204,"""The silent majority is always going to be a state of mind,"" he said. ""It's a feeling. It's a feeling of dispossession. And that feeling of dispossession can come about most dramatically in times when things seem to be changing, when all that's solid melts into air."""
1052607,smitty55,2019-11-16 23:23:00,928,"My understanding is that the show is pretaped so they have it ready to play whenever the  differing games are finished the first period. There is no doubt sportsnet watched the show before it aired and approved it to be played, which leaves me to believe that it was a Rogers decision to can Cherry after they caved in to the online pressure.  Cheers"
1052610,wkrp,2019-11-17 00:40:00,656,I just don't understand why he went there. he should have stuck to hockey which is what Coaches Corner  is all about and without any doubt he is absolutely the hockey Guru of our time.  He FD up big time
1052498,Sterling,2019-11-15 16:57:00,477,"Terry, Don said the following, exactly: ""you people that come here, you love your way of life, you love our milk and honey"". That is easily and reasonably interpreted as being pointed to immigrants. That's why Don himself said he regrets using those words: "
1052499,Terry,2019-11-15 17:03:00,14456,"Yes, so if you are an immigrant and don’t wear a poppy. He was talking about you.  	anyone else upset is looking for an excuse to be racist against an 85 year old white man"
1052502,Squid,2019-11-15 18:09:00,1656,https://www.thestar.com/opinion/contributors/2019/11/15/don-cherrys-words-you-people-are-a-dog-whistle-to-the-prejudiced.html  good read explains it all too well.
1052503,Squid,2019-11-15 18:11:00,1656,What is your definition of a snowflake there Bill?
1052504,Squid,2019-11-15 18:11:00,1656,NO HE WASN''T TALKING ABOUT YOUR DAD UNLESS HE IS BLACK OR BROWN!!
1052507,Terry,2019-11-15 18:25:00,14456,"Don said that I missed that part of his rant so if he said that ,he could well be a racist"
1052509,Squid,2019-11-15 18:38:00,1656,Funny how the NP leaves out the important words and replaces them with .....    what he actually said.   So the you people that come here is not directed towards white immigrants Terry. If we were a country that only took in whites then he would have never stated this. He himself said that he chose the wrong words. He stated  that he should have said everyone.
1052510,DRIFTER_016,2019-11-15 18:39:00,10439,"Please show me where in his words he stated black or brown people. You can't because he never said it, you inferred it. "
1052511,Squid,2019-11-15 18:42:00,1656,"You need to get out more there drifter. You know that is what he implied and you are just playing games. He sure as sugar wasn't talking about white folks. Or maybe your area of Canada doesn't have the diversity that we have here in southern Ontario,"
1052512,DRIFTER_016,2019-11-15 18:44:00,10439,I grew up in Southern Ontario and only moved in 2006. Don't presume to know me or my beliefs. Might be time to shut this thread down before it goes further down the rabbit hole.
1052513,Terry,2019-11-15 18:55:00,14456,I still don’t see anything that makes me think he was talking about people of colour I guess you can read anything you want into just about anything 
1052514,Toronto_Angler,2019-11-15 19:01:00,698,The thread should've actually been shut down a while ago. Not sure why we have rules against political posts but some are allowed and some aren't.
1052516,zenon11,2019-11-15 19:06:00,75,Ok boomer
1052517,Squid,2019-11-15 19:11:00,1656,"wasn't talking about your beliefs. things have changed quite a bit here since 2006 and more so since trump took over. The point is you are not aware of how this area is these days since you have been gone for 13 years. Again, you are just playing games."
1052518,Squid,2019-11-15 19:12:00,1656,"Terry, do you honestly believe that Cherry was talking at white people when he made those comments??"
1052520,Terry,2019-11-15 19:32:00,14456,"I , when I heard it 100%. Thought he was taking about  immigrants  I did not put a colour race or gender to the word immigrant and I believe a lot of people posting here think the same "
1052521,Sterling,2019-11-15 19:39:00,477,Have to agree with that. Don never mentioned or implied color/race.
1052522,limeyangler,2019-11-15 19:54:00,5204,"How did he recognise those people in Mississauga and Toronto as “you people that come here” then? Were they wearing a badge with ‘New Canadian” on it where the poppy should have been? Of course not, he recognised them by the colour of their skin. It’s interesting how people are racist these days. If I don’t say Black but use other ways of saying it I then have plausible deniability. I can say it’s not about race, or race is not an issue and claim the universality of human experience and then turn things upside down and say because the accuser of racism talked about skin colour they are in fact the racist. What is the purpose of this? To shut down the conversation and neutralise any argument that racism exists and maintain the status quo, a status quo in which there is a huge power imbalance that benefits one group and denies others purely on the basis of skin color. I remember as a kid I was stopped by the police and asked for my immigration documents! I had a broad English accent then as now, why did the cop assume I was not from England? This still happens today, coded language is key. I get asked all the time, where are you from? You tell the person and the reply is, “ no, I mean where are you really/ originally from?” These are just examples of frequent reoccurring microaggressions experienced by people of color, we are well aware of the ways in which racism manifests without saying black, brown etc.. etc. Being reminded daily of one’s ‘otherness’ is the commonly shared experience of people of colour, of course if you don’t experience this it might be hard to see or believe it is the reality for some, to be told that my actual experience and my actual identity don’t exist and I only believe it because I’m a “ snowflake” is just insult to injury."
1052523,DRIFTER_016,2019-11-15 19:57:00,10439,"Maybe they were speaking Ukrainian, Polish, Hebrew, Punjab, Arabic, Chinese or any of a host of other languages."
1052524,BillM,2019-11-15 19:57:00,17367,"So you classify 'New comers' and 'You people' as black/brown?   What about the Polish, Italian or Irish guy that just got off the boat 3 weeks ago?  Doesn't fit either one of those descriptions? "
1052527,Squid,2019-11-15 20:01:00,1656,LOL WHATEVER GUYS.  The important things is the he has been silenced for good on television.  BUHBYE LOL
1052529,limeyangler,2019-11-15 20:10:00,5204,Really? Yeah and maybe Elvis is still alive and driving Taxi in Quebec.
1052531,Terry,2019-11-15 20:12:00,14456,"I did not know if Cherry was being racist or not.  It did not come to my mind that that might have been but seems to me if someone puts a racist twist to everything, chances are they are racist"
1052532,BillM,2019-11-15 20:13:00,17367,Good job at side stepping the question.
1052533,Sterling,2019-11-15 20:18:00,477,Likely by their appearance and skin color. I was merely correcting previous posts claiming Don had said something about skin color.
1052444,Cando,2019-11-14 18:29:00,90,"Looking at the Charter of rights, Canada doesn't have freedom of speech. They have freedom of expression and that is very limited.  I'm surprised it took this long to get fired with how often he crossed the line lol."
1052445,Old Ironmaker,2019-11-14 18:36:00,8243,"An employee in Ontario does not have the protection of freedom of speech or freedom of expression whatsoever. Employees of corporations must tow the company line or face dismissal. I wonder how Union members can slur the company, management employees and salaried employees constantly and there are never  reprisals if what I wrote is true and it is?"
1052446,Cando,2019-11-14 18:41:00,90,The legion said the they are seeing no evidence of poppy sales dropping. Look at the poppy Grapes is wearing in his rant. It is the same poppy he has been wearing on the show every year. It also doesn't look like a poppy soled by the legion.
1052447,Old Ironmaker,2019-11-14 18:42:00,8243,"My 2nd cousin Adam DiFilippo being one of the 74,000. He never had the opportunity to become a Canadian citizen. I would have loved to meet him. My Grand Father lived but the plate that was used to replace the lost skull bone had him in and out of Canadian institutions the rest of his life, including prison. I did have the chance to meet him once. Anyone from Hamilton would know Roma Pizza, Adams brother Phillip was the founder."
1052450,Cando,2019-11-14 19:28:00,90,I use to love listening to my great grandfather tell us stories of his experience in WWI. the one story that stuck in my mind was when he talked about fighting alongside the the black people from Africa. He said he trusted them more than he did most canadians. He said they were better trained. I wish the media and government didn't hide some of the history when it comes to war. Even our version of the war of 1812. Our version of events is different than the U.S. I like to read about the wars from life long war historians.
1052453,SirCranksalot,2019-11-14 20:01:00,3291,Again---nothing to do with any right of free speech  or expression. If the mods don't like what you say on here they have every right to kick you off. If you are offended by what guests  say in your house you have the right to kick them out. No different from Rogers and DC. You are free to say what you like but you are also 'free' to suffer the consequences----something we experience in day-to-day life. 
1052457,Old Ironmaker,2019-11-14 21:15:00,8243,"Cando, don't you know that the US has never lost a war in their history. Just ask any of my American relatives including my cousin Allen that teaches HS History. It was US President James Madison that declared war against the British in Canada in 1812. Allen says they didn't lose that war because Canada gave up the territory they took, like much of Michigan and a major portion of up state NY and Vermont including the entire Lake Champlain. Maine too I think. The US never lost a war  in Viet-Nam. Congress never declared war in that ""conflict."""
1052458,SirCranksalot,2019-11-14 21:36:00,3291,a bit delusional doncha think??
1052460,irishfield,2019-11-14 21:44:00,26272,"And I remember when you use to get banned here for just posting ""FnA"" !"
1052462,limeyangler,2019-11-14 22:11:00,5204,"Don Cherry said...“You people, that come here”. So he is addressing people that have come from somewhere else. He says that he sees those people walking around Mississauga and Toronto. How does Don know who is an immigrant or not? It’s not like “New Canadians” wear a badge with that on it, he is talking about visible minorities. So Don is making assumptions about people based on the color of their skin, can’t think of a better description of ‘racist’ if I tried."
1052463,SirCranksalot,2019-11-14 22:17:00,3291,Yup---that is pretty clear. 
1052468,BillM,2019-11-14 23:50:00,17367,We he also talking about my oldman that came here in '57?   I'll ask my dad if he's outraged.
1052471,DRIFTER_016,2019-11-15 01:19:00,10439,He's talking about me as well. I'm not offended in the least and I always get me a poppy!!!
1052475,SirCranksalot,2019-11-15 02:53:00,3291,
1052476,porkpie,2019-11-15 03:18:00,2521,Your point with this?  I wear a handmade poppy that is attached with a safety pin at work and on my street clothes also.  I also regularily put money in the Legionarres poppy box whenever  I go to the grocery store leading up to Rememberance day!
1052477,fishdawg,2019-11-15 03:22:00,912,#firejessallan
1052478,limeyangler,2019-11-15 04:00:00,5204,"  I feel the goal posts moving with your comments. There are going to be people offended/not offended. Safe to say as a brown person i'm offended, safe to say the grand wizard of the KKK not so much. I don't know your guy's histories so you have your reasons for your point of view is all I can say. But the fact of the matter is what Don said was racist, i.e. making assumptions about people based on the colour of their skin. It would be fair to say that racism being used to make a point about people sacrificing their lives for freedom is so ironic it beggars belief."
1052483,Squid,2019-11-15 12:10:00,1656,"Funny how there was a ""protest"" in front of Rogers head office yesterday and about a dozen showed up LOL. Some folks that support Cherry and his racism come from one of these.  "
1052484,Big Cliff,2019-11-15 12:34:00,6899,"I'm not sure what you mean by this , are you implying that people that live in trailers are ignorant racists? Oh, and just so you know "" Although Sportsnet desperately attempted to limit the damage, the vast majority of reactions to their post was negative. In the statement’s comment section, Thousands of tempestuous hockey fanatics (some of whom would’ve grown up with Cherry), made their feelings known!     "
1052485,ckewley,2019-11-15 12:39:00,699,"How come it seems only people of south Asian decent are angry? Last I checked Mississauga & down town Toronto is home to a rather large population of Chinese, Korean, Filipino, Indian/Pakistani, Persian/middle east & every other country on the planet yet it is the south Asian's that have taken this to heart the most.  I haven't watched hockey in quite some time & truth is I only really watched Coaches Corner for the banter back & forth between the 2 waiting for MacLean  to get in his ""a-ha"" jab at Cherry.  I know this is a touchy subject but honestly, look at Don's demeanour & posture, even his tone of voice is somewhat muted, he not at all aggressive like some racist or Nazi would be when spewing that nonsense, he's speaking from a passionate place. Bad wording on his part no doubt & yes he should lose his job over it but lets please stop throwing around the ""racist"" term, it will lose its meaning if we keep attaching it to everything we don't agree with. And yes freedom of speech is not a Canadian thing (just ask the English in Quebec...jab)"
1052488,Sterling,2019-11-15 13:40:00,477,"Thanks Limey, I was looking for this. I can't believe I had to go 5 pages deep to find this simple, sensible comment. Don's been quoted as follows MANY times in this thread: “You people... love our way of life, love our milk and honey. At least you could pay a couple of bucks for poppies or something like that. These guys paid for your way of life that you enjoy in Canada.” The three dots are conveniently left out because that's where Don says ""you people that come here"", making it a clear message to immigrants. It's disingenuous to leave out that part. Don's message was directed toward immigrants when it should have been directed at everyone that isn't wearing a poppy. Period."
1052490,limeyangler,2019-11-15 14:23:00,5204,"I think a good analogy for the 3 dots you mention is the 'blue pill' from the film The Matrix, ""The red pill, together with its opposite, the blue pill, is a popular cultural meme, a metaphor representing a choice between the ""red pill"", representing a life of harsh knowledge, desperate freedom, and the brutal truths of reality, and the ""blue pill"", representing a life of luxurious security, tranquil happiness, and the blissful ignorance of the harsh realities of life, basking in an (essentially dishonest) illusion."""
1052493,Terry,2019-11-15 16:04:00,14456,"ok here is my problem seems I don’t understand the new meaning of words ,is it because I am old or because I am a wasp but when I say “you people”. I mean the people I am talking to or about when I say “immigrant “. I mean someone who has come to this country to me it is non gender, non political, non religious , no race , no language implied  nor country of origin but some people seem to think they are talking directly at them It to me  it is what it is    	maybe it is time for  a new dictionary "
1052494,Ronzo,2019-11-15 16:14:00,124,Political memes - for the political extremes.
1052495,BillM,2019-11-15 16:29:00,17367,...and there it is.   Everyone has their own interpretation of what Don said.   Of course the snowflakes that are so sensitive to absolutely everything will jump on this and think it's racist.  Perhaps they should look up the word racist and read it's definition before using it in a sentence.
1052371,Toronto_Angler,2019-11-13 16:36:00,698,I thought this thread was about the end of the growing season in Niagara by reading the title
1052372,Dutch01,2019-11-13 16:37:00,1431,"I have to agree with you here. I was probably part of some of the more contentious threads that got the ""No political threads"" rule implemented in the first place.  Since then I have dutifully avoided commenting in the political threads while watching everyone else carry on as usual. What is the point of a ""no political threads"" rule if in actual practice it's a ""post Politics all you want and it will be locked after everyone is divided about the subject"" rule?   	Either allow political threads or don't, but the half measure is doing just as much damage as not having the rule at all imo. I'm going back to not posting in these threads this is just food for thought for the mods."
1052374,Ronzo,2019-11-13 16:41:00,124,"When discussing topics like this, I always like to keep in mind that I was just ""luck of the universe"" not born into a war-torn country. I could've very easily been born in Afghanistan, escaped in desperation with my family, and ended up in Canada, rather than being lucky enough to be born here. Nothing more than luck that I was born to my parents and not another set of parents. Many of the people immigrating have experienced war firsthand, and live with the memories every day. I'm not going to fault someone coming from a situation I know nothing about for either not being aware of the meaning of a poppy, or choosing not to wear it because they just came from war and choose not to relive it. I was born here, I'm certainly aware of how pivotal our veterans were in Canada BEING such a great country, so I'll wear a poppy every year and make sure I donate a reasonable sum to the poppy box when I purchase one. I mean, if you want to get mad about something, get mad at people who pull into a store in a high end Range Rover and drop a quarter into the box. Personally, not something that I let bother me, but if I was going to get mad about something around poppies, that'd be what would grind my gears."
1052375,Headhunter,2019-11-13 16:49:00,5703,"Which would still categorize it as a ""non fishing"" thread. HH"
1052376,Old Ironmaker,2019-11-13 16:57:00,8243,"I am somewhat surprised reading some off the posts here thinking Grapes said nothing wrong, disappointed yes but not surprised. Our discriminatory thoughts are just a slip of the tongue from becoming words, me included. As far as him saying immigrants don't buy and wear Poppy's, how would he know, how would anyone know? That is a thing that can not be quantified. My Mom was an immigrant, from the US, she wore Poppy's. A 2nd cousin that lost his life when shot down on a sortie in a RAF bomber over Germany in 42' was never given the chance to wear a Poppy, he never made it home. My Grand Father that took shrapnel to his scull fighting for The British during WW1 never wore a Poppy, he was an immigrant from Italy that volunteered to fight then later in life was interned in Camp Petawawa as an enemy of the King  in 39', Grape's can add him to his  list. I am not wearing a Poppy either. I have bought 5, 1 is on the floor of the truck, 1 is where I keep my car keys, 1 went through the wash cycle and 1 is MIA. They won't stay on. I must be an immigrant."
1052377,dave524,2019-11-13 17:05:00,4508,If this cold keeps up could be a record early ice wine harvest.
1052379,misfish,2019-11-13 17:09:00,29133,
1052381,DRIFTER_016,2019-11-13 17:33:00,10439,Time to lighten this thread up a bit!!! Here's a pic I took of my pooch with my new lens!!! ENJOY!!!  😜 
1052382,Squid,2019-11-13 17:35:00,1656,I respect a lot of members opinions on here Brian. It is just that some members drift from the actual topic to take cloaked shots at other members that do not agree. Some members are subversively making the discussion into political Bull.
1052383,Old Ironmaker,2019-11-13 17:36:00,8243,"Beauty Pic big guy. I have to ask, do you and Brian Misfish have jobs where you have to do something or are you paid by Ontario Fishing Community to post stuff? Just asking. If it's the latter keep up the good work, I think you both should demand a raise."
1052384,Squid,2019-11-13 17:39:00,1656,sorry NAW i do not agree.
1052385,DRIFTER_016,2019-11-13 17:43:00,10439,I'm sitting at my desk at work. Felt this thread needed something other than negative comments.
1052387,Old Ironmaker,2019-11-13 17:46:00,8243,"It happens all the time sad to say. Keeping a roof over your families head and food on the table always trumps loyalty, always. That's a fact of life. I've seen it many times on the job. I still like Don Cherry, he is from a different generation than some here. He has sat in that chair on Saturday night for 38 years I heard him say yesterday. Longer then our millenials have been alive touting their political correctness. I almost used the acronym PC, that's a millennial thing to do. LMAO, ROTFLMAO. OMG."
1052388,bobowski,2019-11-13 17:57:00,360,
1052389,Old Ironmaker,2019-11-13 17:59:00,8243,"Work you say. Back in the Dark Ages in 95' when our staff had access to the Interweb thing the subject of using company resources and time came up concerning folks using the internet when they were supposed to be working. Our senior staff that may have never seen a PC up until then said they would fire anyone doing that. I asked if they have ever fired anyone for reading a newspaper or looking at a Playboy magazine up until then? Like HTHM says here, ""Oh look, a can of worms lets open it."" It is under Ontario labour law potentially a dismissible offence, I have never heard of anyone within my circle (which is very small now) that has even been disciplined for it. To completely digress, of course, I recently learned that one of my Engineer trainees in the early 90's that I failed on his 1st bout of operational training has been named Vice-President. What did I know? I'm cringing."
1052392,DRIFTER_016,2019-11-13 18:01:00,10439,"To be fair I'm an Information Technology Analyst, it's my job to look at things on the internet!!! 😜"
